	Country	Date
R26808	GUY	11/19/20
R26809	GUY	11/20/20
R26810	GUY	11/21/20
R26811	GUY	11/22/20
R26812	GUY	11/23/20
R26813	GUY	11/24/20
R26814	GUY	11/25/20
R26815	GUY	11/26/20
R26816	GUY	11/27/20
R26817	GUY	11/28/20
R26818	GUY	11/29/20
R26819	GUY	11/30/20
R26820	GUY	12/1/20
R26821	GUY	12/2/20
R26822	GUY	12/3/20
R26823	GUY	12/4/20
R26824	GUY	12/5/20
R26825	GUY	12/6/20
R26826	GUY	12/7/20
R26827	GUY	12/8/20
R26828	GUY	12/9/20
R26829	GUY	12/10/20
R26830	GUY	12/11/20
R26831	GUY	12/12/20
R26832	GUY	12/13/20
R26833	GUY	12/14/20
R26834	GUY	12/15/20
R26835	GUY	12/16/20
R26836	GUY	12/17/20
R26837	GUY	12/18/20
R26838	GUY	12/19/20
R26839	GUY	12/20/20
R26840	GUY	12/21/20
R26841	GUY	12/22/20
R26842	GUY	12/23/20
R26843	GUY	12/24/20
R26844	GUY	12/25/20
R26845	GUY	12/26/20
R26846	GUY	12/27/20
R26847	GUY	12/28/20
R26848	GUY	12/29/20
R26849	GUY	12/30/20
R26850	GUY	12/31/20
R26851	GUY	1/1/21
R26852	GUY	1/2/21
R26853	GUY	1/3/21
R26854	GUY	1/4/21
R26855	GUY	1/5/21
R26856	GUY	1/6/21
R26857	GUY	1/7/21
R26858	GUY	1/8/21
R26859	GUY	1/9/21
R26860	GUY	1/10/21
R26861	GUY	1/11/21
R26862	GUY	1/12/21
R26863	GUY	1/13/21
R26864	GUY	1/14/21
R26865	GUY	1/15/21
R26866	GUY	1/16/21
R26867	GUY	1/17/21
R26868	GUY	1/18/21
R26869	GUY	1/19/21
R26870	GUY	1/20/21
R26871	GUY	1/21/21
R26872	GUY	1/22/21
R26873	GUY	1/23/21
R26874	GUY	1/24/21
R26875	GUY	1/25/21
R26876	GUY	1/26/21
R26877	GUY	1/27/21
R26878	GUY	1/28/21
R26879	GUY	1/29/21
R26880	GUY	1/30/21
R26881	GUY	1/31/21
R26882	GUY	2/1/21
R26883	GUY	2/2/21
R26884	GUY	2/3/21
R26885	GUY	2/4/21
R26886	GUY	2/5/21
R26887	GUY	2/6/21
R26888	GUY	2/7/21
R26889	GUY	2/8/21
R26890	GUY	2/9/21
R26891	GUY	2/10/21
R26892	GUY	2/11/21
R26893	GUY	2/12/21
R26894	GUY	2/13/21
R26895	GUY	2/14/21
R26896	GUY	2/15/21
R26897	GUY	2/16/21
R26898	GUY	2/17/21
R26899	GUY	2/18/21
R26900	GUY	2/19/21
R26901	GUY	2/20/21
R26902	GUY	2/21/21
R26903	GUY	2/22/21
R26904	GUY	2/23/21
R26905	GUY	2/24/21
R26906	GUY	2/25/21
R26907	GUY	2/26/21
R26908	GUY	2/27/21
R26909	GUY	2/28/21
R26910	GUY	3/1/21
R26911	GUY	3/2/21
R26912	GUY	3/3/21
R26913	GUY	3/4/21
R26914	GUY	3/5/21
R26915	GUY	3/6/21
R26916	HTI	3/20/20
R26917	HTI	3/21/20
R26918	HTI	3/22/20
R26919	HTI	3/23/20
R26920	HTI	3/24/20
R26921	HTI	3/25/20
R26922	HTI	3/26/20
R26923	HTI	3/27/20
R26924	HTI	3/28/20
R26925	HTI	3/29/20
R26926	HTI	3/30/20
R26927	HTI	3/31/20
R26928	HTI	4/1/20
R26929	HTI	4/2/20
R26930	HTI	4/3/20
R26931	HTI	4/4/20
R26932	HTI	4/5/20
R26933	HTI	4/6/20
R26934	HTI	4/7/20
R26935	HTI	4/8/20
R26936	HTI	4/9/20
R26937	HTI	4/10/20
R26938	HTI	4/11/20
R26939	HTI	4/12/20
R26940	HTI	4/13/20
R26941	HTI	4/14/20
R26942	HTI	4/15/20
R26943	HTI	4/16/20
R26944	HTI	4/17/20
R26945	HTI	4/18/20
R26946	HTI	4/19/20
R26947	HTI	4/20/20
R26948	HTI	4/21/20
R26949	HTI	4/22/20
R26950	HTI	4/23/20
R26951	HTI	4/24/20
R26952	HTI	4/25/20
R26953	HTI	4/26/20
R26954	HTI	4/27/20
R26955	HTI	4/28/20
R26956	HTI	4/29/20
R26957	HTI	4/30/20
R26958	HTI	5/1/20
R26959	HTI	5/2/20
R26960	HTI	5/3/20
R26961	HTI	5/4/20
R26962	HTI	5/5/20
R26963	HTI	5/6/20
R26964	HTI	5/7/20
R26965	HTI	5/8/20
R26966	HTI	5/9/20
R26967	HTI	5/10/20
R26968	HTI	5/11/20
R26969	HTI	5/12/20
R26970	HTI	5/13/20
R26971	HTI	5/14/20
R26972	HTI	5/15/20
R26973	HTI	5/16/20
R26974	HTI	5/17/20
R26975	HTI	5/18/20
R26976	HTI	5/19/20
R26977	HTI	5/20/20
R26978	HTI	5/21/20
R26979	HTI	5/22/20
R26980	HTI	5/23/20
R26981	HTI	5/24/20
R26982	HTI	5/25/20
R26983	HTI	5/26/20
R26984	HTI	5/27/20
R26985	HTI	5/28/20
R26986	HTI	5/29/20
R26987	HTI	5/30/20
R26988	HTI	5/31/20
R26989	HTI	6/1/20
R26990	HTI	6/2/20
R26991	HTI	6/3/20
R26992	HTI	6/4/20
R26993	HTI	6/5/20
R26994	HTI	6/6/20
R26995	HTI	6/7/20
R26996	HTI	6/8/20
R26997	HTI	6/9/20
R26998	HTI	6/10/20
R26999	HTI	6/11/20
R27000	HTI	6/12/20
R27001	HTI	6/13/20
R27002	HTI	6/14/20
R27003	HTI	6/15/20
R27004	HTI	6/16/20
R27005	HTI	6/17/20
R27006	HTI	6/18/20
R27007	HTI	6/19/20
R27008	HTI	6/20/20
R27009	HTI	6/21/20
R27010	HTI	6/22/20
R27011	HTI	6/23/20
R27012	HTI	6/24/20
R27013	HTI	6/25/20
R27014	HTI	6/26/20
R27015	HTI	6/27/20
R27016	HTI	6/28/20
R27017	HTI	6/29/20
R27018	HTI	6/30/20
R27019	HTI	7/1/20
R27020	HTI	7/2/20
R27021	HTI	7/3/20
R27022	HTI	7/4/20
R27023	HTI	7/5/20
R27024	HTI	7/6/20
R27025	HTI	7/7/20
R27026	HTI	7/8/20
R27027	HTI	7/9/20
R27028	HTI	7/10/20
R27029	HTI	7/11/20
R27030	HTI	7/12/20
R27031	HTI	7/13/20
R27032	HTI	7/14/20
R27033	HTI	7/15/20
R27034	HTI	7/16/20
R27035	HTI	7/17/20
R27036	HTI	7/18/20
R27037	HTI	7/19/20
R27038	HTI	7/20/20
R27039	HTI	7/21/20
R27040	HTI	7/22/20
R27041	HTI	7/23/20
R27042	HTI	7/24/20
R27043	HTI	7/25/20
R27044	HTI	7/26/20
R27045	HTI	7/27/20
R27046	HTI	7/28/20
R27047	HTI	7/29/20
R27048	HTI	7/30/20
R27049	HTI	7/31/20
R27050	HTI	8/1/20
R27051	HTI	8/2/20
R27052	HTI	8/3/20
R27053	HTI	8/4/20
R27054	HTI	8/5/20
R27055	HTI	8/6/20
R27056	HTI	8/7/20
R27057	HTI	8/8/20
R27058	HTI	8/9/20
R27059	HTI	8/10/20
R27060	HTI	8/11/20
R27061	HTI	8/12/20
R27062	HTI	8/13/20
R27063	HTI	8/14/20
R27064	HTI	8/15/20
R27065	HTI	8/16/20
R27066	HTI	8/17/20
R27067	HTI	8/18/20
R27068	HTI	8/19/20
R27069	HTI	8/20/20
R27070	HTI	8/21/20
R27071	HTI	8/22/20
R27072	HTI	8/23/20
R27073	HTI	8/24/20
R27074	HTI	8/25/20
R27075	HTI	8/26/20
R27076	HTI	8/27/20
R27077	HTI	8/28/20
R27078	HTI	8/29/20
R27079	HTI	8/30/20
R27080	HTI	8/31/20
R27081	HTI	9/1/20
R27082	HTI	9/2/20
R27083	HTI	9/3/20
R27084	HTI	9/4/20
R27085	HTI	9/5/20
R27086	HTI	9/6/20
R27087	HTI	9/7/20
R27088	HTI	9/8/20
R27089	HTI	9/9/20
R27090	HTI	9/10/20
R27091	HTI	9/11/20
R27092	HTI	9/12/20
R27093	HTI	9/13/20
R27094	HTI	9/14/20
R27095	HTI	9/15/20
R27096	HTI	9/16/20
R27097	HTI	9/17/20
R27098	HTI	9/18/20
R27099	HTI	9/19/20
R27100	HTI	9/20/20
R27101	HTI	9/21/20
R27102	HTI	9/22/20
R27103	HTI	9/23/20
R27104	HTI	9/24/20
R27105	HTI	9/25/20
R27106	HTI	9/26/20
R27107	HTI	9/27/20
R27108	HTI	9/28/20
R27109	HTI	9/29/20
R27110	HTI	9/30/20
R27111	HTI	10/1/20
R27112	HTI	10/2/20
R27113	HTI	10/3/20
R27114	HTI	10/4/20
R27115	HTI	10/5/20
R27116	HTI	10/6/20
R27117	HTI	10/7/20
R27118	HTI	10/8/20
R27119	HTI	10/9/20
R27120	HTI	10/10/20
R27121	HTI	10/11/20
R27122	HTI	10/12/20
R27123	HTI	10/13/20
R27124	HTI	10/14/20
R27125	HTI	10/15/20
R27126	HTI	10/16/20
R27127	HTI	10/17/20
R27128	HTI	10/18/20
R27129	HTI	10/19/20
R27130	HTI	10/20/20
R27131	HTI	10/21/20
R27132	HTI	10/22/20
R27133	HTI	10/23/20
R27134	HTI	10/24/20
R27135	HTI	10/25/20
R27136	HTI	10/26/20
R27137	HTI	10/27/20
R27138	HTI	10/28/20
R27139	HTI	10/29/20
R27140	HTI	10/30/20
R27141	HTI	10/31/20
R27142	HTI	11/1/20
R27143	HTI	11/2/20
R27144	HTI	11/3/20
R27145	HTI	11/4/20
R27146	HTI	11/5/20
R27147	HTI	11/6/20
R27148	HTI	11/7/20
R27149	HTI	11/8/20
R27150	HTI	11/9/20
R27151	HTI	11/10/20
R27152	HTI	11/11/20
R27153	HTI	11/12/20
R27154	HTI	11/13/20
R27155	HTI	11/14/20
R27156	HTI	11/15/20
R27157	HTI	11/16/20
R27158	HTI	11/17/20
R27159	HTI	11/18/20
R27160	HTI	11/19/20
R27161	HTI	11/20/20
R27162	HTI	11/21/20
R27163	HTI	11/22/20
R27164	HTI	11/23/20
R27165	HTI	11/24/20
R27166	HTI	11/25/20
R27167	HTI	11/26/20
R27168	HTI	11/27/20
R27169	HTI	11/28/20
R27170	HTI	11/29/20
R27171	HTI	11/30/20
R27172	HTI	12/1/20
R27173	HTI	12/2/20
R27174	HTI	12/3/20
R27175	HTI	12/4/20
R27176	HTI	12/5/20
R27177	HTI	12/6/20
R27178	HTI	12/7/20
R27179	HTI	12/8/20
R27180	HTI	12/9/20
R27181	HTI	12/10/20
R27182	HTI	12/11/20
R27183	HTI	12/12/20
R27184	HTI	12/13/20
R27185	HTI	12/14/20
R27186	HTI	12/15/20
R27187	HTI	12/16/20
R27188	HTI	12/17/20
R27189	HTI	12/18/20
R27190	HTI	12/19/20
R27191	HTI	12/20/20
R27192	HTI	12/21/20
R27193	HTI	12/22/20
R27194	HTI	12/23/20
R27195	HTI	12/24/20
R27196	HTI	12/25/20
R27197	HTI	12/26/20
R27198	HTI	12/27/20
R27199	HTI	12/28/20
R27200	HTI	12/29/20
R27201	HTI	12/30/20
R27202	HTI	12/31/20
R27203	HTI	1/1/21
R27204	HTI	1/2/21
R27205	HTI	1/3/21
R27206	HTI	1/4/21
R27207	HTI	1/5/21
R27208	HTI	1/6/21
R27209	HTI	1/7/21
R27210	HTI	1/8/21
R27211	HTI	1/9/21
R27212	HTI	1/10/21
R27213	HTI	1/11/21
R27214	HTI	1/12/21
R27215	HTI	1/13/21
R27216	HTI	1/14/21
R27217	HTI	1/15/21
R27218	HTI	1/16/21
R27219	HTI	1/17/21
R27220	HTI	1/18/21
R27221	HTI	1/19/21
R27222	HTI	1/20/21
R27223	HTI	1/21/21
R27224	HTI	1/22/21
R27225	HTI	1/23/21
R27226	HTI	1/24/21
R27227	HTI	1/25/21
R27228	HTI	1/26/21
R27229	HTI	1/27/21
R27230	HTI	1/28/21
R27231	HTI	1/29/21
R27232	HTI	1/30/21
R27233	HTI	1/31/21
R27234	HTI	2/1/21
R27235	HTI	2/2/21
R27236	HTI	2/3/21
R27237	HTI	2/4/21
R27238	HTI	2/5/21
R27239	HTI	2/6/21
R27240	HTI	2/7/21
R27241	HTI	2/8/21
R27242	HTI	2/9/21
R27243	HTI	2/10/21
R27244	HTI	2/11/21
R27245	HTI	2/12/21
R27246	HTI	2/13/21
R27247	HTI	2/14/21
R27248	HTI	2/15/21
R27249	HTI	2/16/21
R27250	HTI	2/17/21
R27251	HTI	2/18/21
R27252	HTI	2/19/21
R27253	HTI	2/20/21
R27254	HTI	2/21/21
R27255	HTI	2/22/21
R27256	HTI	2/23/21
R27257	HTI	2/24/21
R27258	HTI	2/25/21
R27259	HTI	2/26/21
R27260	HTI	2/27/21
R27261	HTI	2/28/21
R27262	HTI	3/1/21
R27263	HTI	3/2/21
R27264	HTI	3/3/21
R27265	HTI	3/4/21
R27266	HTI	3/5/21
R27267	HTI	3/6/21
R27268	HND	3/11/20
R27269	HND	3/12/20
R27270	HND	3/13/20
R27271	HND	3/14/20
R27272	HND	3/15/20
R27273	HND	3/16/20
R27274	HND	3/17/20
R27275	HND	3/18/20
R27276	HND	3/19/20
R27277	HND	3/20/20
R27278	HND	3/21/20
R27279	HND	3/22/20
R27280	HND	3/23/20
R27281	HND	3/24/20
R27282	HND	3/25/20
R27283	HND	3/26/20
R27284	HND	3/27/20
R27285	HND	3/28/20
R27286	HND	3/29/20
R27287	HND	3/30/20
R27288	HND	3/31/20
R27289	HND	4/1/20
R27290	HND	4/2/20
R27291	HND	4/3/20
R27292	HND	4/4/20
R27293	HND	4/5/20
R27294	HND	4/6/20
R27295	HND	4/7/20
R27296	HND	4/8/20
R27297	HND	4/9/20
R27298	HND	4/10/20
R27299	HND	4/11/20
R27300	HND	4/12/20
R27301	HND	4/13/20
R27302	HND	4/14/20
R27303	HND	4/15/20
R27304	HND	4/16/20
R27305	HND	4/17/20
R27306	HND	4/18/20
R27307	HND	4/19/20
R27308	HND	4/20/20
R27309	HND	4/21/20
R27310	HND	4/22/20
R27311	HND	4/23/20
R27312	HND	4/24/20
R27313	HND	4/25/20
R27314	HND	4/26/20
R27315	HND	4/27/20
R27316	HND	4/28/20
R27317	HND	4/29/20
R27318	HND	4/30/20
R27319	HND	5/1/20
R27320	HND	5/2/20
R27321	HND	5/3/20
R27322	HND	5/4/20
R27323	HND	5/5/20
R27324	HND	5/6/20
R27325	HND	5/7/20
R27326	HND	5/8/20
R27327	HND	5/9/20
R27328	HND	5/10/20
R27329	HND	5/11/20
R27330	HND	5/12/20
R27331	HND	5/13/20
R27332	HND	5/14/20
R27333	HND	5/15/20
R27334	HND	5/16/20
R27335	HND	5/17/20
R27336	HND	5/18/20
R27337	HND	5/19/20
R27338	HND	5/20/20
R27339	HND	5/21/20
R27340	HND	5/22/20
R27341	HND	5/23/20
R27342	HND	5/24/20
R27343	HND	5/25/20
R27344	HND	5/26/20
R27345	HND	5/27/20
R27346	HND	5/28/20
R27347	HND	5/29/20
R27348	HND	5/30/20
R27349	HND	5/31/20
R27350	HND	6/1/20
R27351	HND	6/2/20
R27352	HND	6/3/20
R27353	HND	6/4/20
R27354	HND	6/5/20
R27355	HND	6/6/20
R27356	HND	6/7/20
R27357	HND	6/8/20
R27358	HND	6/9/20
R27359	HND	6/10/20
R27360	HND	6/11/20
R27361	HND	6/12/20
R27362	HND	6/13/20
R27363	HND	6/14/20
R27364	HND	6/15/20
R27365	HND	6/16/20
R27366	HND	6/17/20
R27367	HND	6/18/20
R27368	HND	6/19/20
R27369	HND	6/20/20
R27370	HND	6/21/20
R27371	HND	6/22/20
R27372	HND	6/23/20
R27373	HND	6/24/20
R27374	HND	6/25/20
R27375	HND	6/26/20
R27376	HND	6/27/20
R27377	HND	6/28/20
R27378	HND	6/29/20
R27379	HND	6/30/20
R27380	HND	7/1/20
R27381	HND	7/2/20
R27382	HND	7/3/20
R27383	HND	7/4/20
R27384	HND	7/5/20
R27385	HND	7/6/20
R27386	HND	7/7/20
R27387	HND	7/8/20
R27388	HND	7/9/20
R27389	HND	7/10/20
R27390	HND	7/11/20
R27391	HND	7/12/20
R27392	HND	7/13/20
R27393	HND	7/14/20
R27394	HND	7/15/20
R27395	HND	7/16/20
R27396	HND	7/17/20
R27397	HND	7/18/20
R27398	HND	7/19/20
R27399	HND	7/20/20
R27400	HND	7/21/20
R27401	HND	7/22/20
R27402	HND	7/23/20
R27403	HND	7/24/20
R27404	HND	7/25/20
R27405	HND	7/26/20
R27406	HND	7/27/20
R27407	HND	7/28/20
R27408	HND	7/29/20
R27409	HND	7/30/20
R27410	HND	7/31/20
R27411	HND	8/1/20
R27412	HND	8/2/20
R27413	HND	8/3/20
R27414	HND	8/4/20
R27415	HND	8/5/20
R27416	HND	8/6/20
R27417	HND	8/7/20
R27418	HND	8/8/20
R27419	HND	8/9/20
R27420	HND	8/10/20
R27421	HND	8/11/20
R27422	HND	8/12/20
R27423	HND	8/13/20
R27424	HND	8/14/20
R27425	HND	8/15/20
R27426	HND	8/16/20
R27427	HND	8/17/20
R27428	HND	8/18/20
R27429	HND	8/19/20
R27430	HND	8/20/20
R27431	HND	8/21/20
R27432	HND	8/22/20
R27433	HND	8/23/20
R27434	HND	8/24/20
R27435	HND	8/25/20
R27436	HND	8/26/20
R27437	HND	8/27/20
R27438	HND	8/28/20
R27439	HND	8/29/20
R27440	HND	8/30/20
R27441	HND	8/31/20
R27442	HND	9/1/20
R27443	HND	9/2/20
R27444	HND	9/3/20
R27445	HND	9/4/20
R27446	HND	9/5/20
R27447	HND	9/6/20
R27448	HND	9/7/20
R27449	HND	9/8/20
R27450	HND	9/9/20
R27451	HND	9/10/20
R27452	HND	9/11/20
R27453	HND	9/12/20
R27454	HND	9/13/20
R27455	HND	9/14/20
R27456	HND	9/15/20
R27457	HND	9/16/20
R27458	HND	9/17/20
R27459	HND	9/18/20
R27460	HND	9/19/20
R27461	HND	9/20/20
R27462	HND	9/21/20
R27463	HND	9/22/20
R27464	HND	9/23/20
R27465	HND	9/24/20
R27466	HND	9/25/20
R27467	HND	9/26/20
R27468	HND	9/27/20
R27469	HND	9/28/20
R27470	HND	9/29/20
R27471	HND	9/30/20
R27472	HND	10/1/20
R27473	HND	10/2/20
R27474	HND	10/3/20
R27475	HND	10/4/20
R27476	HND	10/5/20
R27477	HND	10/6/20
R27478	HND	10/7/20
R27479	HND	10/8/20
R27480	HND	10/9/20
R27481	HND	10/10/20
R27482	HND	10/11/20
R27483	HND	10/12/20
R27484	HND	10/13/20
R27485	HND	10/14/20
R27486	HND	10/15/20
R27487	HND	10/16/20
R27488	HND	10/17/20
R27489	HND	10/18/20
R27490	HND	10/19/20
R27491	HND	10/20/20
R27492	HND	10/21/20
R27493	HND	10/22/20
R27494	HND	10/23/20
R27495	HND	10/24/20
R27496	HND	10/25/20
R27497	HND	10/26/20
R27498	HND	10/27/20
R27499	HND	10/28/20
R27500	HND	10/29/20
R27501	HND	10/30/20
R27502	HND	10/31/20
R27503	HND	11/1/20
R27504	HND	11/2/20
R27505	HND	11/3/20
R27506	HND	11/4/20
R27507	HND	11/5/20
R27508	HND	11/6/20
R27509	HND	11/7/20
R27510	HND	11/8/20
R27511	HND	11/9/20
R27512	HND	11/10/20
R27513	HND	11/11/20
R27514	HND	11/12/20
R27515	HND	11/13/20
R27516	HND	11/14/20
R27517	HND	11/15/20
R27518	HND	11/16/20
R27519	HND	11/17/20
R27520	HND	11/18/20
R27521	HND	11/19/20
R27522	HND	11/20/20
R27523	HND	11/21/20
R27524	HND	11/22/20
R27525	HND	11/23/20
R27526	HND	11/24/20
R27527	HND	11/25/20
R27528	HND	11/26/20
R27529	HND	11/27/20
R27530	HND	11/28/20
R27531	HND	11/29/20
R27532	HND	11/30/20
R27533	HND	12/1/20
R27534	HND	12/2/20
R27535	HND	12/3/20
R27536	HND	12/4/20
R27537	HND	12/5/20
R27538	HND	12/6/20
R27539	HND	12/7/20
R27540	HND	12/8/20
R27541	HND	12/9/20
R27542	HND	12/10/20
R27543	HND	12/11/20
R27544	HND	12/12/20
R27545	HND	12/13/20
R27546	HND	12/14/20
R27547	HND	12/15/20
R27548	HND	12/16/20
R27549	HND	12/17/20
R27550	HND	12/18/20
R27551	HND	12/19/20
R27552	HND	12/20/20
R27553	HND	12/21/20
R27554	HND	12/22/20
R27555	HND	12/23/20
R27556	HND	12/24/20
R27557	HND	12/25/20
R27558	HND	12/26/20
R27559	HND	12/27/20
R27560	HND	12/28/20
R27561	HND	12/29/20
R27562	HND	12/30/20
R27563	HND	12/31/20
R27564	HND	1/1/21
R27565	HND	1/2/21
R27566	HND	1/3/21
R27567	HND	1/4/21
R27568	HND	1/5/21
R27569	HND	1/6/21
R27570	HND	1/7/21
R27571	HND	1/8/21
R27572	HND	1/9/21
R27573	HND	1/10/21
R27574	HND	1/11/21
R27575	HND	1/12/21
R27576	HND	1/13/21
R27577	HND	1/14/21
R27578	HND	1/15/21
R27579	HND	1/16/21
R27580	HND	1/17/21
R27581	HND	1/18/21
R27582	HND	1/19/21
R27583	HND	1/20/21
R27584	HND	1/21/21
R27585	HND	1/22/21
R27586	HND	1/23/21
R27587	HND	1/24/21
R27588	HND	1/25/21
R27589	HND	1/26/21
R27590	HND	1/27/21
R27591	HND	1/28/21
R27592	HND	1/29/21
R27593	HND	1/30/21
R27594	HND	1/31/21
R27595	HND	2/1/21
R27596	HND	2/2/21
R27597	HND	2/3/21
R27598	HND	2/4/21
R27599	HND	2/5/21
R27600	HND	2/6/21
R27601	HND	2/7/21
R27602	HND	2/8/21
R27603	HND	2/9/21
R27604	HND	2/10/21
R27605	HND	2/11/21
R27606	HND	2/12/21
R27607	HND	2/13/21
R27608	HND	2/14/21
R27609	HND	2/15/21
R27610	HND	2/16/21
R27611	HND	2/17/21
R27612	HND	2/18/21
R27613	HND	2/19/21
R27614	HND	2/20/21
R27615	HND	2/21/21
R27616	HND	2/22/21
R27617	HND	2/23/21
R27618	HND	2/24/21
R27619	HND	2/25/21
R27620	HND	2/26/21
R27621	HND	2/27/21
R27622	HND	2/28/21
R27623	HND	3/1/21
R27624	HND	3/2/21
R27625	HND	3/3/21
R27626	HND	3/4/21
R27627	HND	3/5/21
R27628	HND	3/6/21
R27629	HKG	1/31/20
R27630	HKG	2/29/20
R27631	HKG	3/31/20
R27632	HKG	4/30/20
R27633	HKG	5/31/20
R27634	HKG	6/30/20
R27635	HKG	7/31/20
R27636	HKG	8/31/20
R27637	HKG	9/1/20
R27638	HKG	9/2/20
R27639	HKG	9/3/20
R27640	HKG	9/4/20
R27641	HKG	9/5/20
R27642	HKG	9/6/20
R27643	HKG	9/7/20
R27644	HKG	9/8/20
R27645	HKG	9/9/20
R27646	HKG	9/10/20
R27647	HKG	9/11/20
R27648	HKG	9/12/20
R27649	HKG	9/13/20
R27650	HKG	9/14/20
R27651	HKG	9/15/20
R27652	HKG	9/16/20
R27653	HKG	9/17/20
R27654	HKG	9/18/20
R27655	HKG	9/19/20
R27656	HKG	9/20/20
R27657	HKG	9/21/20
R27658	HKG	9/22/20
R27659	HKG	9/23/20
R27660	HKG	9/24/20
R27661	HKG	9/25/20
R27662	HKG	9/26/20
R27663	HKG	9/27/20
R27664	HKG	9/28/20
R27665	HKG	9/29/20
R27666	HKG	9/30/20
R27667	HKG	10/1/20
R27668	HKG	10/2/20
R27669	HKG	10/3/20
R27670	HKG	10/4/20
R27671	HKG	10/5/20
R27672	HKG	10/6/20
R27673	HKG	10/7/20
R27674	HKG	10/8/20
R27675	HKG	10/9/20
R27676	HKG	10/10/20
R27677	HKG	10/11/20
R27678	HKG	10/12/20
R27679	HKG	10/13/20
R27680	HKG	10/14/20
R27681	HKG	10/15/20
R27682	HKG	10/16/20
R27683	HKG	10/17/20
R27684	HKG	10/18/20
R27685	HKG	10/19/20
R27686	HKG	10/20/20
R27687	HKG	10/21/20
R27688	HKG	10/22/20
R27689	HKG	10/23/20
R27690	HKG	10/24/20
R27691	HKG	10/25/20
R27692	HKG	10/26/20
R27693	HKG	10/27/20
R27694	HKG	10/28/20
R27695	HKG	10/29/20
R27696	HKG	10/30/20
R27697	HKG	10/31/20
R27698	HKG	11/30/20
R27699	HKG	12/31/20
R27700	HKG	1/31/21
R27701	HKG	2/21/21
R27702	HKG	2/22/21
R27703	HKG	2/23/21
R27704	HKG	2/24/21
R27705	HKG	2/25/21
R27706	HKG	2/26/21
R27707	HKG	2/27/21
R27708	HKG	2/28/21
R27709	HKG	3/1/21
R27710	HKG	3/2/21
R27711	HKG	3/3/21
R27712	HUN	3/4/20
R27713	HUN	3/5/20
R27714	HUN	3/6/20
R27715	HUN	3/7/20
R27716	HUN	3/8/20
R27717	HUN	3/9/20
R27718	HUN	3/10/20
R27719	HUN	3/11/20
R27720	HUN	3/12/20
R27721	HUN	3/13/20
R27722	HUN	3/14/20
R27723	HUN	3/15/20
R27724	HUN	3/16/20
R27725	HUN	3/17/20
R27726	HUN	3/18/20
R27727	HUN	3/19/20
R27728	HUN	3/20/20
R27729	HUN	3/21/20
R27730	HUN	3/22/20
R27731	HUN	3/23/20
R27732	HUN	3/24/20
R27733	HUN	3/25/20
R27734	HUN	3/26/20
R27735	HUN	3/27/20
R27736	HUN	3/28/20
R27737	HUN	3/29/20
R27738	HUN	3/30/20
R27739	HUN	3/31/20
R27740	HUN	4/1/20
R27741	HUN	4/2/20
R27742	HUN	4/3/20
R27743	HUN	4/4/20
R27744	HUN	4/5/20
R27745	HUN	4/6/20
R27746	HUN	4/7/20
R27747	HUN	4/8/20
R27748	HUN	4/9/20
R27749	HUN	4/10/20
R27750	HUN	4/11/20
R27751	HUN	4/12/20
R27752	HUN	4/13/20
R27753	HUN	4/14/20
R27754	HUN	4/15/20
R27755	HUN	4/16/20
R27756	HUN	4/17/20
R27757	HUN	4/18/20
R27758	HUN	4/19/20
R27759	HUN	4/20/20
R27760	HUN	4/21/20
R27761	HUN	4/22/20
R27762	HUN	4/23/20
R27763	HUN	4/24/20
R27764	HUN	4/25/20
R27765	HUN	4/26/20
R27766	HUN	4/27/20
R27767	HUN	4/28/20
R27768	HUN	4/29/20
R27769	HUN	4/30/20
R27770	HUN	5/1/20
R27771	HUN	5/2/20
R27772	HUN	5/3/20
R27773	HUN	5/4/20
R27774	HUN	5/5/20
R27775	HUN	5/6/20
R27776	HUN	5/7/20
R27777	HUN	5/8/20
R27778	HUN	5/9/20
R27779	HUN	5/10/20
R27780	HUN	5/11/20
R27781	HUN	5/12/20
R27782	HUN	5/13/20
R27783	HUN	5/14/20
R27784	HUN	5/15/20
R27785	HUN	5/16/20
R27786	HUN	5/17/20
R27787	HUN	5/18/20
R27788	HUN	5/19/20
R27789	HUN	5/20/20
R27790	HUN	5/21/20
R27791	HUN	5/22/20
R27792	HUN	5/23/20
R27793	HUN	5/24/20
R27794	HUN	5/25/20
R27795	HUN	5/26/20
R27796	HUN	5/27/20
R27797	HUN	5/28/20
R27798	HUN	5/29/20
R27799	HUN	5/30/20
R27800	HUN	5/31/20
R27801	HUN	6/1/20
R27802	HUN	6/2/20
R27803	HUN	6/3/20
R27804	HUN	6/4/20
R27805	HUN	6/5/20
R27806	HUN	6/6/20
R27807	HUN	6/7/20
R27808	HUN	6/8/20
R27809	HUN	6/9/20
R27810	HUN	6/10/20
R27811	HUN	6/11/20
R27812	HUN	6/12/20
R27813	HUN	6/13/20
R27814	HUN	6/14/20
R27815	HUN	6/15/20
R27816	HUN	6/16/20
R27817	HUN	6/17/20
R27818	HUN	6/18/20
R27819	HUN	6/19/20
R27820	HUN	6/20/20
R27821	HUN	6/21/20
R27822	HUN	6/22/20
R27823	HUN	6/23/20
R27824	HUN	6/24/20
R27825	HUN	6/25/20
R27826	HUN	6/26/20
R27827	HUN	6/27/20
R27828	HUN	6/28/20
R27829	HUN	6/29/20
R27830	HUN	6/30/20
R27831	HUN	7/1/20
R27832	HUN	7/2/20
